X,Y,ELEV,ELEVATION
645009.870,4474567.760,1444.880005,1444.88
645009.250,4474567.720,1444.900024,1444.9
645008.630,4474567.670,1444.900024,1444.9
645008.000,4474567.640,1444.959961,1444.96
645007.370,4474567.600,1445.060059,1445.06
645006.750,4474567.570,1445.089966,1445.09
645006.130,4474567.530,1444.869995,1444.87
645005.500,4474567.470,1444.869995,1444.87
645004.940,4474567.400,1444.829956,1444.83
645004.310,4474567.330,1444.739990,1444.74
645003.690,4474567.250,1444.750000,1444.75
645003.120,4474567.150,1444.640015,1444.64
645002.500,4474567.050,1444.569946,1444.57
645001.940,4474566.950,1444.489990,1444.49
645001.380,4474566.850,1444.390015,1444.39
645000.810,4474566.760,1444.300049,1444.3
645000.250,4474566.680,1444.170044,1444.17
644999.690,4474566.600,1444.130005,1444.13
644999.190,4474566.570,1444.180054,1444.18
644998.690,4474566.580,1444.180054,1444.18
644998.190,4474566.610,1444.270020,1444.27
644997.690,4474566.650,1444.430054,1444.43
644997.310,4474566.730,1444.619995,1444.62
644996.880,4474566.810,1444.719971,1444.72
644996.500,4474566.890,1444.790039,1444.79
644996.120,4474566.960,1445.040039,1445.04
644995.750,4474567.030,1445.260010,1445.26
644995.440,4474567.080,1445.319946,1445.32
644995.130,4474567.100,1445.400024,1445.4
644994.810,4474567.100,1445.520020,1445.52
644994.500,4474567.080,1445.599976,1445.6
644994.250,4474567.050,1445.650024,1445.65
644994.000,4474566.990,1445.680054,1445.68
644993.810,4474566.910,1445.790039,1445.79
644993.630,4474566.810,1445.859985,1445.86
644993.500,4474566.710,1445.939941,1445.94
644993.310,4474566.590,1446.020020,1446.02
644993.190,4474566.460,1445.989990,1445.99
644993.060,4474566.320,1446.020020,1446.02
644985.440,4474586.270,1445.729980,1445.73
644985.500,4474586.190,1445.810059,1445.81
644985.560,4474586.150,1445.640015,1445.64
644985.690,4474586.080,1445.569946,1445.57
644986.000,4474585.870,1445.469971,1445.47
644986.250,4474585.720,1445.510010,1445.51
644986.440,4474585.600,1445.410034,1445.41
644986.620,4474585.470,1445.369995,1445.37
644987.000,4474585.210,1445.359985,1445.36
644987.440,4474585.030,1445.319946,1445.32
644987.690,4474584.940,1445.329956,1445.33
644988.380,4474584.730,1445.199951,1445.2
644989.250,4474584.660,1445.199951,1445.2
644989.500,4474584.690,1445.160034,1445.16
644989.750,4474584.730,1445.119995,1445.12
644990.000,4474584.790,1445.089966,1445.09
644990.250,4474584.870,1445.069946,1445.07
644990.500,4474584.970,1445.010010,1445.01
644990.690,4474585.050,1445.040039,1445.04
644990.940,4474585.130,1445.040039,1445.04
644991.120,4474585.240,1445.030029,1445.03
644991.370,4474585.340,1444.989990,1444.99
644991.620,4474585.460,1444.880005,1444.88
644991.810,4474585.570,1444.910034,1444.91
644992.060,4474585.690,1444.920044,1444.92
644992.310,4474585.820,1444.760010,1444.76
644992.560,4474585.970,1444.849976,1444.85
644992.810,4474586.130,1444.819946,1444.82
644993.060,4474586.310,1444.760010,1444.76
644993.370,4474586.500,1444.699951,1444.7
644993.630,4474586.690,1444.689941,1444.69
644993.870,4474586.920,1444.760010,1444.76
644994.120,4474587.150,1444.890015,1444.89
644994.370,4474587.420,1444.890015,1444.89
644994.690,4474587.720,1444.859985,1444.86
644994.940,4474587.990,1444.900024,1444.9
644995.190,4474588.260,1444.880005,1444.88
644995.500,4474588.530,1444.930054,1444.93
644995.750,4474588.780,1444.979980,1444.98
644996.060,4474589.040,1445.000000,1445
644996.370,4474589.250,1445.030029,1445.03
644996.620,4474589.460,1444.900024,1444.9
644997.000,4474589.640,1444.839966,1444.84
644997.310,4474589.800,1444.670044,1444.67
644997.630,4474589.950,1444.609985,1444.61
644998.000,4474590.110,1444.619995,1444.62
644998.310,4474590.260,1444.630005,1444.63
644998.690,4474590.400,1444.589966,1444.59
644999.000,4474590.540,1444.660034,1444.66
644999.440,4474590.660,1444.670044,1444.67
644999.750,4474590.750,1444.829956,1444.83
645000.120,4474590.820,1444.849976,1444.85
645000.440,4474590.870,1444.760010,1444.76
645000.810,4474590.900,1444.859985,1444.86
645001.250,4474590.930,1444.859985,1444.86
645001.620,4474590.950,1444.829956,1444.83
645002.060,4474590.960,1444.709961,1444.71
645002.500,4474590.990,1444.709961,1444.71
645002.940,4474591.030,1444.670044,1444.67
645003.370,4474591.070,1444.609985,1444.61
645003.810,4474591.130,1444.739990,1444.74
645004.250,4474591.210,1444.829956,1444.83
645004.690,4474591.280,1444.920044,1444.92
645005.190,4474591.340,1444.979980,1444.98
645005.620,4474591.410,1445.050049,1445.05
645006.130,4474591.490,1445.060059,1445.06
645006.500,4474591.560,1445.089966,1445.09
645007.000,4474591.640,1445.020020,1445.02
645007.440,4474591.690,1444.979980,1444.98
645007.880,4474591.740,1444.939941,1444.94
645008.310,4474591.810,1444.920044,1444.92
645008.750,4474591.880,1444.770020,1444.77
645009.250,4474591.960,1444.839966,1444.84
645009.810,4474592.060,1444.869995,1444.87
645010.310,4474592.170,1444.939941,1444.94
645010.880,4474592.270,1444.989990,1444.99
645011.310,4474592.370,1445.010010,1445.01
645011.870,4474592.490,1444.969971,1444.97
645012.380,4474592.630,1445.040039,1445.04
645012.810,4474592.720,1445.099976,1445.1
645013.310,4474592.780,1445.099976,1445.1
645013.750,4474592.860,1445.119995,1445.12
645014.190,4474592.920,1445.119995,1445.12
645014.690,4474592.980,1445.119995,1445.12
645015.120,4474593.030,1445.069946,1445.07
645015.750,4474593.080,1445.040039,1445.04
645016.250,4474593.140,1445.069946,1445.07
645016.750,4474593.200,1445.000000,1445
645017.250,4474593.300,1444.939941,1444.94
645017.810,4474593.410,1444.880005,1444.88
645018.310,4474593.520,1444.839966,1444.84
645019.000,4474593.670,1444.849976,1444.85
645019.500,4474593.810,1444.849976,1444.85
645020.810,4474594.120,1444.630005,1444.63
645021.440,4474594.250,1444.349976,1444.35
645021.940,4474594.380,1444.290039,1444.29
645022.560,4474594.520,1444.420044,1444.42
645023.190,4474594.690,1444.540039,1444.54
645024.250,4474594.960,1444.849976,1444.85
645024.750,4474595.120,1444.869995,1444.87
645025.310,4474595.300,1445.040039,1445.04
645025.810,4474595.480,1445.150024,1445.15
645026.250,4474595.670,1445.119995,1445.12
645026.750,4474595.870,1445.150024,1445.15
645027.190,4474596.060,1445.130005,1445.13
645027.620,4474596.240,1445.069946,1445.07
645028.060,4474596.420,1445.000000,1445
645028.500,4474596.590,1444.900024,1444.9
645028.940,4474596.760,1444.910034,1444.91
645029.370,4474596.930,1444.979980,1444.98
645029.810,4474597.110,1445.069946,1445.07
645030.250,4474597.270,1445.150024,1445.15
645030.690,4474597.430,1445.160034,1445.16
645031.060,4474597.590,1445.060059,1445.06
645031.500,4474597.750,1444.959961,1444.96
645031.940,4474597.910,1444.939941,1444.94
645032.310,4474598.040,1444.959961,1444.96
645032.690,4474598.160,1445.130005,1445.13
645033.130,4474598.290,1445.140015,1445.14
645033.500,4474598.410,1445.170044,1445.17
645033.940,4474598.530,1445.189941,1445.19
645034.440,4474598.670,1445.170044,1445.17
645034.880,4474598.790,1445.109985,1445.11
645035.310,4474598.920,1445.170044,1445.17
645035.810,4474599.050,1445.160034,1445.16
645036.250,4474599.190,1445.160034,1445.16
645036.750,4474599.330,1445.069946,1445.07
645037.250,4474599.460,1444.969971,1444.97
645037.750,4474599.600,1445.099976,1445.1
645038.250,4474599.740,1444.939941,1444.94
645038.750,4474599.890,1445.000000,1445
645039.250,4474600.050,1445.250000,1445.25
645039.750,4474600.210,1445.130005,1445.13
645040.370,4474600.400,1445.189941,1445.19
645040.870,4474600.570,1445.189941,1445.19
645041.370,4474600.730,1445.160034,1445.16
645041.870,4474600.880,1445.000000,1445
645042.500,4474601.050,1444.959961,1444.96
645043.060,4474601.200,1444.959961,1444.96
645043.560,4474601.360,1444.989990,1444.99
645044.120,4474601.520,1445.010010,1445.01
645044.630,4474601.700,1445.060059,1445.06
645045.130,4474601.870,1445.079956,1445.08
645045.620,4474602.060,1445.000000,1445
645046.130,4474602.240,1445.040039,1445.04
645046.620,4474602.420,1445.069946,1445.07
645047.130,4474602.590,1445.109985,1445.11
645047.620,4474602.750,1445.119995,1445.12
645048.190,4474602.920,1445.109985,1445.11
645048.690,4474603.080,1445.000000,1445
645048.500,4474550.900,1445.280029,1445.28
645048.000,4474550.850,1445.310059,1445.31
645047.500,4474550.860,1445.310059,1445.31
645046.940,4474550.870,1445.280029,1445.28
645046.440,4474550.850,1445.229980,1445.23
645045.940,4474550.850,1445.229980,1445.23
645045.440,4474550.850,1445.219971,1445.22
645044.880,4474550.830,1445.150024,1445.15
645044.380,4474550.810,1445.119995,1445.12
645043.870,4474550.750,1445.119995,1445.12
645043.310,4474550.670,1445.170044,1445.17
645042.750,4474550.540,1445.189941,1445.19
645042.190,4474550.400,1445.170044,1445.17
645041.560,4474550.210,1445.219971,1445.22
645040.870,4474550.010,1445.209961,1445.21
645040.190,4474549.810,1445.260010,1445.26
645039.500,4474549.600,1445.260010,1445.26
645038.810,4474549.380,1445.270020,1445.27
645038.060,4474549.200,1445.280029,1445.28
645037.380,4474549.040,1445.099976,1445.1
645036.690,4474548.860,1445.060059,1445.06
645035.940,4474548.670,1445.089966,1445.09
645035.310,4474548.490,1445.140015,1445.14
645034.690,4474548.310,1445.060059,1445.06
645034.060,4474548.130,1444.969971,1444.97
645033.440,4474547.970,1444.930054,1444.93
645032.810,4474547.820,1444.900024,1444.9
645032.190,4474547.680,1444.910034,1444.91
645031.440,4474547.510,1444.920044,1444.92
645030.810,4474547.350,1444.890015,1444.89
645030.190,4474547.180,1444.849976,1444.85
645029.560,4474547.010,1444.699951,1444.7
645028.940,4474546.840,1444.449951,1444.45
645028.380,4474546.650,1444.510010,1444.51
645027.810,4474546.450,1444.449951,1444.45
645027.250,4474546.240,1444.540039,1444.54
645026.690,4474546.050,1444.760010,1444.76
645026.060,4474545.880,1444.859985,1444.86
645025.500,4474545.680,1444.920044,1444.92
645024.940,4474545.480,1444.910034,1444.91
645024.370,4474545.270,1444.849976,1444.85
645023.810,4474545.070,1444.760010,1444.76
645023.250,4474544.880,1444.750000,1444.75
645022.690,4474544.690,1444.719971,1444.72
645022.060,4474544.480,1444.630005,1444.63
645021.500,4474544.280,1444.599976,1444.6
645020.870,4474544.080,1444.640015,1444.64
645020.310,4474543.870,1444.609985,1444.61
645019.750,4474543.660,1444.489990,1444.49
645019.130,4474543.470,1444.430054,1444.43
645018.500,4474543.280,1444.430054,1444.43
645017.880,4474543.070,1444.459961,1444.46
645017.250,4474542.870,1444.530029,1444.53
645016.690,4474542.660,1444.729980,1444.73
645016.000,4474542.450,1444.819946,1444.82
645015.370,4474542.260,1444.869995,1444.87
645014.750,4474542.100,1444.839966,1444.84
645014.190,4474541.940,1444.829956,1444.83
645013.380,4474541.730,1444.890015,1444.89
645012.750,4474541.570,1444.890015,1444.89
645012.120,4474541.420,1444.979980,1444.98
645011.560,4474541.260,1445.050049,1445.05
645010.940,4474541.110,1445.109985,1445.11
645010.380,4474540.970,1445.290039,1445.29
645009.810,4474540.840,1445.329956,1445.33
645009.250,4474540.750,1445.410034,1445.41
645008.690,4474540.650,1445.500000,1445.5
645008.130,4474540.560,1445.500000,1445.5
645007.560,4474540.450,1445.550049,1445.55
645007.060,4474540.320,1445.599976,1445.6
645006.500,4474540.160,1445.650024,1445.65
645006.060,4474539.990,1445.739990,1445.74
645005.560,4474539.820,1445.699951,1445.7
645005.060,4474539.650,1445.750000,1445.75
645004.620,4474539.480,1445.810059,1445.81
645004.190,4474539.310,1445.810059,1445.81
645003.750,4474539.110,1445.790039,1445.79
645003.310,4474538.920,1445.880005,1445.88
645002.940,4474538.710,1445.939941,1445.94
645002.620,4474538.510,1445.959961,1445.96
645002.310,4474538.300,1445.969971,1445.97
645002.130,4474538.130,1445.979980,1445.98
645001.940,4474537.970,1446.030029,1446.03
645037.200,4474584.080,1445.260010,1445.26
645038.120,4474577.040,1445.160034,1445.16
645039.390,4474573.700,1445.189941,1445.19
645039.840,4474567.160,1445.000000,1445
645041.200,4474563.880,1445.189941,1445.19
645041.830,4474557.380,1445.310059,1445.31
645043.170,4474554.000,1445.359985,1445.36
645044.270,4474547.260,1445.140015,1445.14
645045.730,4474544.030,1445.260010,1445.26
645047.130,4474537.280,1445.209961,1445.21
645048.790,4474533.930,1445.040039,1445.04
645026.890,4474576.460,1445.160034,1445.16
645028.330,4474572.520,1444.869995,1444.87
645028.920,4474564.870,1444.869995,1444.87
645030.550,4474560.980,1444.599976,1444.6
645031.200,4474553.410,1444.849976,1444.85
645032.370,4474550.280,1444.670044,1444.67
645033.670,4474542.250,1444.410034,1444.41
645035.160,4474539.060,1444.520020,1444.52
645036.230,4474531.170,1444.849976,1444.85
645037.550,4474527.670,1445.079956,1445.08
645038.210,4474520.620,1445.000000,1445
645016.020,4474577.050,1444.969971,1444.97
645016.360,4474571.790,1444.819946,1444.82
645018.280,4474566.350,1444.349976,1444.35
645018.280,4474561.150,1444.869995,1444.87
645019.910,4474555.380,1444.689941,1444.69
645019.680,4474550.110,1444.680054,1444.68
645021.260,4474544.260,1444.469971,1444.47
645020.640,4474538.920,1444.709961,1444.71
645021.730,4474533.230,1444.469971,1444.47
645021.120,4474527.960,1444.780029,1444.78
645022.290,4474522.220,1444.800049,1444.8
644994.280,4474601.310,1444.969971,1444.97
644995.110,4474594.440,1444.689941,1444.69
644996.880,4474591.220,1444.630005,1444.63
644997.760,4474584.300,1444.839966,1444.84
644999.480,4474581.150,1444.660034,1444.66
645000.950,4474574.030,1444.560059,1444.56
645002.810,4474571.040,1444.569946,1444.57
645004.150,4474564.000,1444.900024,1444.9
645005.760,4474560.780,1444.979980,1444.98
645006.710,4474553.980,1444.989990,1444.99
645007.940,4474550.850,1444.949951,1444.95
645008.500,4474544.270,1445.349976,1445.35
645009.600,4474540.890,1445.290039,1445.29
645009.570,4474534.400,1445.420044,1445.42
645010.400,4474530.940,1445.140015,1445.14
645009.730,4474524.870,1445.150024,1445.15
645010.480,4474521.600,1445.150024,1445.15
644997.120,4474561.790,1444.150024,1444.15
644998.010,4474556.600,1444.650024,1444.65
645000.080,4474551.180,1445.410034,1445.41
645000.690,4474546.450,1445.530029,1445.53
645001.830,4474540.290,1445.969971,1445.97
645002.930,4474534.220,1445.959961,1445.96
645002.750,4474528.030,1445.819946,1445.82
645003.270,4474524.630,1445.459961,1445.46
645048.310,4474628.560,1444.780029,1444.78
645047.690,4474628.490,1444.699951,1444.7
645047.000,4474628.430,1444.689941,1444.69
645046.370,4474628.360,1444.800049,1444.8
645045.750,4474628.310,1444.750000,1444.75
645045.130,4474628.240,1444.750000,1444.75
645044.500,4474628.160,1444.810059,1444.81
645043.870,4474628.080,1444.819946,1444.82
645043.250,4474628.020,1444.839966,1444.84
645042.500,4474627.930,1444.900024,1444.9
645041.870,4474627.850,1444.979980,1444.98
645041.250,4474627.790,1445.010010,1445.01
645040.630,4474627.710,1445.069946,1445.07
645040.060,4474627.600,1445.099976,1445.1
645039.440,4474627.500,1445.079956,1445.08
645038.870,4474627.410,1445.060059,1445.06
645038.250,4474627.330,1445.099976,1445.1
645037.560,4474627.260,1445.099976,1445.1
645036.940,4474627.190,1445.079956,1445.08
645036.250,4474627.090,1445.069946,1445.07
645035.690,4474626.950,1445.109985,1445.11
645035.060,4474626.810,1445.050049,1445.05
645034.440,4474626.690,1445.060059,1445.06
645033.870,4474626.570,1445.010010,1445.01
645033.310,4474626.450,1445.010010,1445.01
645032.750,4474626.330,1444.969971,1444.97
645032.190,4474626.210,1445.060059,1445.06
645031.690,4474626.100,1445.089966,1445.09
645031.130,4474625.990,1445.099976,1445.1
645030.620,4474625.860,1445.119995,1445.12
645030.120,4474625.730,1445.130005,1445.13
645029.560,4474625.630,1445.109985,1445.11
645029.060,4474625.520,1445.119995,1445.12
645028.560,4474625.420,1445.109985,1445.11
645028.000,4474625.320,1444.979980,1444.98
645027.500,4474625.220,1444.979980,1444.98
645026.940,4474625.110,1445.050049,1445.05
645026.440,4474625.000,1445.089966,1445.09
645025.940,4474624.900,1445.000000,1445
645025.370,4474624.790,1444.829956,1444.83
645024.870,4474624.670,1444.849976,1444.85
645024.370,4474624.560,1444.869995,1444.87
645023.870,4474624.440,1444.890015,1444.89
645023.370,4474624.330,1444.930054,1444.93
645022.810,4474624.200,1445.050049,1445.05
645022.310,4474624.070,1445.060059,1445.06
645021.810,4474623.930,1445.000000,1445
645021.310,4474623.790,1444.930054,1444.93
645020.810,4474623.650,1444.930054,1444.93
645020.310,4474623.550,1444.930054,1444.93
645019.750,4474623.440,1444.810059,1444.81
645019.250,4474623.320,1444.849976,1444.85
645018.690,4474623.210,1444.819946,1444.82
645018.120,4474623.110,1444.680054,1444.68
645017.560,4474623.010,1444.729980,1444.73
645017.000,4474622.910,1444.810059,1444.81
645016.440,4474622.820,1444.890015,1444.89
645015.870,4474622.740,1445.000000,1445
645015.370,4474622.650,1445.050049,1445.05
645014.880,4474622.540,1445.060059,1445.06
645014.440,4474622.420,1445.050049,1445.05
645013.870,4474622.280,1445.079956,1445.08
645013.440,4474622.140,1445.079956,1445.08
645013.000,4474621.990,1445.020020,1445.02
645012.500,4474621.820,1444.989990,1444.99
645012.000,4474621.650,1445.130005,1445.13
645011.560,4474621.490,1445.130005,1445.13
645011.130,4474621.340,1445.109985,1445.11
645010.690,4474621.180,1445.020020,1445.02
645010.190,4474621.020,1445.000000,1445
645009.690,4474620.820,1444.949951,1444.95
645009.190,4474620.590,1445.000000,1445
645008.690,4474620.400,1444.979980,1444.98
645008.190,4474620.220,1444.890015,1444.89
645007.690,4474620.060,1444.770020,1444.77
645007.190,4474619.900,1444.770020,1444.77
645006.750,4474619.750,1444.849976,1444.85
645006.250,4474619.600,1444.900024,1444.9
645005.750,4474619.470,1444.869995,1444.87
645005.310,4474619.340,1444.780029,1444.78
645004.810,4474619.210,1444.810059,1444.81
645004.310,4474619.090,1444.800049,1444.8
645003.810,4474618.970,1444.869995,1444.87
645003.310,4474618.870,1444.880005,1444.88
645002.750,4474618.770,1444.859985,1444.86
645002.250,4474618.680,1444.760010,1444.76
645001.690,4474618.590,1444.829956,1444.83
645001.120,4474618.510,1444.859985,1444.86
645000.560,4474618.430,1444.650024,1444.65
645000.000,4474618.360,1444.449951,1444.45
